team_name,season_year,sos_adj_factor,sos_z
Louisiana-Lafayette,2018,0.0,-0.9989616159314307
Ball State,2018,0.0,-0.23283022686679883
Radford,2018,0.0,-0.7872852893870546
California,2018,0.09388417872544562,0.9388417872544561
North Carolina State,2018,0.12421964891849512,1.242196489184951
SIU Edwardsville,2018,0.0,-0.3767600731620824
Appalachian State,2018,0.0,-0.4681100228810178
Xavier,2018,0.18354443377372115,1.8354443377372114
Austin Peay,2018,0.0,-0.4259278137183002
Saint Joseph`s,2018,0.04381386901981971,0.43813869019819707
William & Mary,2018,0.0,-0.29942628935530585
Mississippi,2018,0.18192809235619614,1.8192809235619614
Nebraska,2018,0.13920197687839242,1.3920197687839242
Illinois-Chicago,2018,0.0,-0.6731555720724764
Massachusetts-Lowell,2018,0.0,-1.0295247748567735
Furman,2018,0.0,-0.7028517835188094
Alabama,2018,0.2,2.044604908745306
Stony Brook,2018,0.0,-0.3324037857477843
Indiana State,2018,0.0495263311183968,0.495263311183968
Milwaukee,2018,0.0,-0.7330040906411132
Bryant,2018,0.0,-0.835210871800394
NJIT,2018,0.0,-1.0683296405620275
High Point,2018,0.0,-1.2602524494451421
North Texas,2018,0.0,-0.081905664915334
Loyola Maryland,2018,0.0,-0.8691096698800823
Loyola Marymount,2018,0.015364868520212186,0.15364868520212185
Quinnipiac,2018,0.0,-0.6787614951678989
Incarnate Word,2018,0.0,-1.1579517282713514
Tulsa,2018,0.03759366898230013,0.37593668982300127
Detroit,2018,0.0,-0.34875361265692645
Savannah State,2018,0.0,-0.8538930928604108
Evansville,2018,0.02428840123774049,0.2428840123774049
IUPUI,2018,0.0,-0.6020629596898258
Oklahoma,2018,0.2,2.0115962389436404
Sam Houston,2018,0.0,-0.9203475535255286
Central Michigan,2018,0.0,-0.6460828898079571
George Mason,2018,0.019827007999257053,0.1982700799925705
Oakland,2018,0.0,-0.5341030233663533
Akron,2018,0.0,-0.21298351822732625
Pittsburgh,2018,0.15537681418375424,1.5537681418375422
South Carolina,2018,0.16112573801388116,1.6112573801388115
Vanderbilt,2018,0.2,2.0156385306866036
Alabama A&M,2018,0.0,-1.111733640702806
Citadel,2018,0.0,-0.6027879304897422
South Alabama,2018,0.0,-0.49020841666137915
San Francisco,2018,0.019783630394690437,0.19783630394690435
Houston Christian,2018,0.0,-0.739998666841019
American,2018,0.0,-0.871491356640678
Green Bay,2018,0.0,-0.7718369646310934
Missouri,2018,0.16916129628099288,1.6916129628099288
Texas State,2018,0.0,-0.5694486534695369
Southeast Missouri State,2018,0.0,-0.8157702705170288
Mississippi Valley State,2018,0.0,-1.0330024799789783
Illinois,2018,0.12840467604593206,1.2840467604593206
Missouri-Kansas City,2018,0.0,-0.1465341914279223
Lipscomb,2018,0.0,-0.7968159840721581
Brown,2018,0.0,-0.6935796877190659
Louisiana-Monroe,2018,0.0,-0.5774948414601562
Saint Francis (PA),2018,0.0,-1.267143404685299
Air Force,2018,0.017721028637680793,0.1772102863768079
Minnesota,2018,0.13072448984298776,1.3072448984298777
Coppin State,2018,0.0,-0.972039449117414
Northern Iowa,2018,0.06769544372329893,0.6769544372329892
Portland State,2018,0.0,-0.33903762381933
Arkansas-Little Rock,2018,0.0,-0.2633316938431946
Youngstown State,2018,0.0,-0.36860674514284286
Maryland,2018,0.13264339224107166,1.3264339224107167
Belmont,2018,0.0,-0.3075461531865673
Drake,2018,0.04383727350240045,0.4383727350240045
Santa Clara,2018,0.0,-0.17848174225644328
Cleveland State,2018,0.0,-0.5227363691156681
Wagner,2018,0.0,-1.3390433411516038
Indiana,2018,0.14642193985569193,1.4642193985569192
Clemson,2018,0.16965911923887586,1.6965911923887584
Pepperdine,2018,0.024351876888784336,0.24351876888784335
Monmouth,2018,0.0,-0.05583372020611785
Tennessee State,2018,0.0,-0.5824765073216058
Notre Dame,2018,0.12880748491153285,1.2880748491153284
Georgia Southern,2018,0.0,-0.46045738561069377
Grambling,2018,0.0,-1.464164276417198
Stanford,2018,0.12579588727746713,1.2579588727746713
Louisiana Tech,2018,0.0,-0.0308337943505754
Tennessee Tech,2018,0.0,-0.5160888446035532
Mercer,2018,0.0,-0.4968317405647301
Fordham,2018,0.030218998678018763,0.3021899867801876
Miami (Ohio),2018,0.0,-0.1505517384046922
South Florida,2018,0.0002284587268319467,0.0022845872683194667
UCF,2018,0.06915941125616665,0.6915941125616665
North Carolina,2018,0.2,2.1265188795378585
Chattanooga,2018,0.0,-0.5861593298267086
Virginia Tech,2018,0.12234486104208397,1.2234486104208397
Wisconsin,2018,0.17538544603474088,1.7538544603474087
Rider,2018,0.0,-0.3495115600360877
Lamar,2018,0.0,-1.4095118942695621
Chicago State,2018,0.03333724490008513,0.33337244900085133
New Mexico,2018,0.05382862487532758,0.5382862487532758
Western Carolina,2018,0.0,-0.07556721925281168
Texas Southern,2018,0.0,-0.6935311133207618
Texas Christian,2018,0.18359869276044874,1.8359869276044873
Navy,2018,0.0,-1.1926508973608128
Morehead State,2018,0.0,-0.2949915440232581
Colorado,2018,0.13332576456761105,1.3332576456761105
Massachusetts,2018,0.02991510722523219,0.2991510722523219
Cornell,2018,0.0,-0.3878921089995861
Prairie View,2018,0.0,-1.0278316556084919
Western Michigan,2018,0.0,-0.3124094430385641
Western Kentucky,2018,0.07305315058762685,0.7305315058762685
Columbia,2018,0.0,-0.4245788396359231
Binghamton,2018,0.0,-1.129705160103514
Cincinnati,2018,0.07357125903276784,0.7357125903276784
Southern Mississippi,2018,0.005138775200978371,0.0513877520097837
Iona,2018,0.0,-0.2681761622178088
Harvard,2018,0.0,-0.07056037535381078
North Carolina Central,2018,0.0,-1.991944473579191
Florida State,2018,0.15194367751851356,1.5194367751851354
Fairleigh Dickinson,2018,0.0,-1.020141576774664
Wyoming,2018,0.06800811133565242,0.6800811133565241
Oklahoma State,2018,0.15960532620698498,1.5960532620698495
USC,2018,0.11580833629263398,1.1580833629263398
South Carolina Upstate,2018,0.0,-0.8454080871666741
Denver,2018,0.0,-0.4138955572365341
Bradley,2018,0.02856484546560962,0.2856484546560962
Purdue,2018,0.16600701094383788,1.6600701094383787
Long Island,2018,0.0,-1.528439902239153
Gonzaga,2018,0.05055112779982436,0.5055112779982436
Texas A&M-Corpus Christi,2018,0.0,-1.2110810247242922
Hofstra,2018,0.0,-0.33027728166083953
Liberty,2018,0.0,-1.1467111072538814
Abilene Christian,2018,0.0,-1.2531378101802624
Georgia Tech,2018,0.13917502757909778,1.3917502757909777
Wright State,2018,0.0,-0.6020947851625958
Northern Colorado,2018,0.0,-0.4328291793723015
Seton Hall,2018,0.18516989674488035,1.8516989674488034
Marquette,2018,0.18040999342952774,1.8040999342952773
UAB,2018,0.0,-0.17768562139875782
UNC Asheville,2018,0.0,-0.6157920876570221
BYU,2018,0.0369630924322547,0.36963092432254696
Texas,2018,0.19932731081413593,1.9932731081413593
Dayton,2018,0.060465642583894745,0.6046564258389474
La Salle,2018,0.04880057452688982,0.4880057452688982
Canisius,2018,0.0,-0.7561622631914756
Fresno State,2018,0.009544722608586027,0.09544722608586027
McNeese State,2018,0.0,-1.1443605105433374
Nevada,2018,0.10644727777570762,1.0644727777570762
Marshall,2018,0.010719612103464133,0.10719612103464132
Central Arkansas,2018,0.0,-0.8097924384995021
Iowa,2018,0.14869134438284698,1.4869134438284697
Weber State,2018,0.0,-0.6477202479149906
Southern Illinois,2018,0.03013319759951151,0.3013319759951151
Arizona,2018,0.12723855971675058,1.2723855971675058
Eastern Washington,2018,0.0,-0.155045286769392
Kennesaw State,2018,0.0,-0.7256040964841061
Florida Atlantic,2018,0.0,-0.22878414063874367
UCLA,2018,0.12864220133423523,1.2864220133423523
Duke,2018,0.1824517002477556,1.8245170024775557
North Dakota,2018,0.004860605439871665,0.048606054398716646
UNC Wilmington,2018,0.0,-0.20285968610674177
Grand Canyon,2018,0.0,-0.7976138332676177
New Mexico State,2018,0.0,-0.25805880874684817
Colorado State,2018,0.06753319180144221,0.675331918014422
Manhattan,2018,0.0,-0.623095870422086
Idaho,2018,0.0,-0.7768435006405332
Coastal Carolina,2018,0.0,-0.5143162506515179
George Washington,2018,0.04260213143118438,0.4260213143118438
Saint John`s,2018,0.18155511207915964,1.8155511207915964
Arkansas-Pine Bluff,2018,0.0,-1.3715924251524996
Ohio,2018,0.0,-0.13070723795638184
Jacksonville State,2018,0.0,-0.6635339814585262
Central Connecticut,2018,0.0,-1.1825024629427556
Michigan State,2018,0.13557797313889694,1.3557797313889692
Pacific,2018,0.02758728209263644,0.2758728209263644
Virginia,2018,0.17197225259167165,1.7197225259167164
UNC Greensboro,2018,0.0,-0.7955589177119335
DePaul,2018,0.1671621064038459,1.671621064038459
UC Santa Barbara,2018,0.0,-0.7200719915082334
Old Dominion,2018,0.0,-0.06683009584162895
Middle Tennessee,2018,0.06351683455856516,0.6351683455856516
Florida Gulf Coast,2018,0.0,-1.0457920758380026
Houston,2018,0.07440736187611127,0.7440736187611127
Kansas State,2018,0.16467948812330135,1.6467948812330135
UNLV,2018,0.04632601926517368,0.46326019265173674
UC Irvine,2018,0.0,-0.03835811333606653
Texas-Arlington,2018,0.0,-0.11826277108592294
Towson,2018,0.0,-0.551871344334066
VCU,2018,0.04405239105351395,0.4405239105351395
Holy Cross,2018,0.0,-0.8690598686164022
Fort Wayne,2018,0.0,-0.6316128121212182
Western Illinois,2018,0.0,-0.6335586089909488
Tennessee-Martin,2018,0.0,-0.7984610922182823
Ohio State,2018,0.16710405546722984,1.6710405546722982
Hampton,2018,0.0,-1.6660649524327875
Yale,2018,0.0,-0.2017804817892951
Rhode Island,2018,0.08778638880959141,0.8778638880959141
South Dakota State,2018,0.0,-0.2694403420841317
Butler,2018,0.1922051026222762,1.9220510262227617
Winthrop,2018,0.0,-1.0717965049508456
Creighton,2018,0.14877605143839223,1.4877605143839223
Richmond,2018,0.08039758079223024,0.8039758079223023
Sacred Heart,2018,0.0,-1.2500336798742522
Stetson,2018,0.0,-1.2355084267135406
Southern Utah,2018,0.0,-0.15677086330859516
San Diego State,2018,0.06231544610882474,0.6231544610882473
Howard,2018,0.0,-1.448444770097257
Iowa State,2018,0.1842995266307409,1.842995266307409
Hawaii,2018,0.0,-0.636230692729531
Texas-Rio Grande Valley,2018,0.0,-0.4222522192956954
Siena,2018,0.0,-0.3984772390568735
Montana,2018,0.0,-0.4028916396956128
James Madison,2018,0.0,-0.32289207555643273
Oregon,2018,0.08801870405508712,0.8801870405508712
Tennessee,2018,0.19995171353671548,1.9995171353671548
Washington,2018,0.1083994338213083,1.083994338213083
Hartford,2018,0.0,-0.8954832892015666
Arkansas,2018,0.18432006435051324,1.8432006435051322
Idaho State,2018,0.0,-0.7437986731157633
New Hampshire,2018,0.0,-0.8023548798915211
Oregon State,2018,0.07745072237919554,0.7745072237919554
Northwestern State,2018,0.0,-0.9107127461497203
Charleston Southern,2018,0.0,-1.138856695917881
Lehigh,2018,0.0,-1.011001949486054
East Carolina,2018,0.0,-0.09316057590871082
UC Riverside,2018,0.0,-0.3170717317928945
Jackson State,2018,0.0,-1.583905869435831
Bethune-Cookman,2018,0.0,-2.08620639025056
North Dakota State,2018,0.0,-0.22534292037686376
Florida International,2018,0.0,-0.610058372220505
Wichita State,2018,0.10695976404511227,1.0695976404511227
Boise State,2018,0.0474211270156858,0.474211270156858
Penn,2018,0.0,-0.5355891544579209
New Orleans,2018,0.0,-0.9488089726289196
Georgetown,2018,0.1084792913679258,1.084792913679258
Norfolk State,2018,0.0,-1.6885485072090367
Campbell,2018,0.0,-1.3137947197455178
Miami (Fla.),2018,0.1398538665802448,1.398538665802448
Jacksonville,2018,0.0,-1.1701422980812677
Mississippi State,2018,0.11872755015609866,1.1872755015609866
Niagara,2018,0.0,-0.5745357205317485
Davidson,2018,0.05423644052761002,0.5423644052761002
Eastern Michigan,2018,0.0,-0.6468112215503121
Saint Mary`s,2018,0.0015569609964000133,0.015569609964000131
Morgan State,2018,0.0,-1.8768301284656892
Cal State Bakersfield,2018,0.0,-0.1510840014823337
Saint Peter`s,2018,0.0,-0.6554132842884353
Louisiana,2018,0.0,-0.4455459065308056
Connecticut,2018,0.10409801353843902,1.0409801353843902
Louisville,2018,0.15308315721039079,1.5308315721039076
Duquesne,2018,0.0,-0.5897455980479415
South Dakota,2018,0.0,-0.6290180407775685
Fairfield,2018,0.0,-0.5964955830379725
Florida A&M,2018,0.0,-1.0879600893437105
Wofford,2018,0.0,-0.5241210812029361
Temple,2018,0.14843146990711895,1.4843146990711893
Sacramento State,2018,0.0,-0.07879903184731099
Troy,2018,0.0,-0.21589855658285867
Villanova,2018,0.2,2.0985632810968737
Syracuse,2018,0.175665264329283,1.75665264329283
Delaware,2018,0.0,-0.5004654356465457
Portland,2018,0.006035171347409057,0.06035171347409057
Tulane,2018,0.038744574659368196,0.3874457465936819
Valparaiso,2018,0.02443055743160562,0.2443055743160562
Northeastern,2018,0.0,-0.20432750652148002
Saint Francis NY,2018,0.0,-1.361056238100334
Samford,2018,0.0,-0.4288698837701384
Oral Roberts,2018,0.007754820876422834,0.07754820876422834
Kent State,2018,0.0,-0.14168828334821187
Missouri State,2018,0.02447937881956023,0.2447937881956023
Mount Saint Mary`s,2018,0.0,-1.4528517308912723
Georgia,2018,0.1788893497117557,1.788893497117557
Maryland-Baltimore County,2018,0.0,-0.7571069055850671
Dartmouth,2018,0.0,-0.48590564308303097
Boston College,2018,0.13606623514746302,1.36066235147463
Boston University,2018,0.0,-0.8915314013785978
Drexel,2018,0.0,-0.37132033566710454
Florida,2018,0.1891792918040665,1.891792918040665
East Tennessee State,2018,0.0,-0.6723025242189288
Kentucky,2018,0.2,2.0752351726948577
Rice,2018,0.0,-0.02821964370004097
North Carolina A&T,2018,0.0,-1.7774710477312174
Long Beach State,2018,0.00798540506873177,0.0798540506873177
Florida Gulf Coast,2019,0.0,-0.26351977345734995
Virginia Tech,2019,0.13363553069741113,1.3363553069741112
Houston Christian,2019,0.0,-0.9178724346850607
Northern Colorado,2019,0.0,-1.2595958843273811
Saint Louis,2019,0.04688479741359365,0.4688479741359365
Jackson State,2019,0.0,-1.313037523872608
Wagner,2019,0.0,-1.3032720216899338
Georgia State,2019,0.03340679048762895,0.3340679048762895
Brown,2019,0.0,-0.38373744772569207
Evansville,2019,0.0,-0.05174855735225644
Pepperdine,2019,0.008578513004989435,0.08578513004989435
Texas A&M-Corpus Christi,2019,0.0,-1.1946022315345788
Charleston Southern,2019,0.0,-0.7896774950494363
Mississippi,2019,0.15627563882160553,1.5627563882160551
North Florida,2019,0.0012783648683388274,0.012783648683388273
Arkansas State,2019,0.0,-0.15874976336460142
Nebraska,2019,0.1864967159062465,1.864967159062465
West Virginia,2019,0.18830512868023547,1.8830512868023546
Syracuse,2019,0.1624581645138786,1.6245816451387858
San Diego,2019,0.06036542485052676,0.6036542485052676
Western Michigan,2019,0.04033366232422622,0.4033366232422622
Detroit,2019,0.032751692497747335,0.32751692497747337
Maryland,2019,0.1774546845498143,1.774546845498143
Cleveland State,2019,0.0,-0.24980409297316492
South Carolina Upstate,2019,0.0,-0.7280621349900652
Rice,2019,0.0,-0.4435773283471056
Sacred Heart,2019,0.0,-1.3097532329554176
Marist,2019,0.0,-1.1282384236758107
Lehigh,2019,0.0,-0.49109940362764115
Cal Poly,2019,0.0,-0.8063213602547811
Missouri-Kansas City,2019,0.0010882432910374663,0.010882432910374662
Belmont,2019,0.0,-0.2868123305394002
Mississippi Valley State,2019,0.0,-0.9895146910828593
North Carolina State,2019,0.09694975302184516,0.9694975302184516
Texas,2019,0.2,2.0672207721018916
Indiana,2019,0.17138710589931627,1.7138710589931627
Mississippi State,2019,0.18312363408089277,1.8312363408089276
Incarnate Word,2019,0.0,-1.0953991495333246
UC Davis,2019,0.0,-0.4339258752191205
North Dakota State,2019,0.0,-0.41241622185753973
Louisiana Tech,2019,0.0,-0.3781444210337807
Coastal Carolina,2019,0.0,-0.17138493292964874
Oklahoma,2019,0.2,2.3063854954591387
Illinois,2019,0.2,2.0111724351308413
Maryland-Eastern Shore,2019,0.0,-1.2106738012846316
Wyoming,2019,0.0,-0.09492728289492043
Youngstown State,2019,0.0,-0.30627779029009494
Radford,2019,0.0,-0.3599176209503201
Loyola Marymount,2019,0.0,-0.04706213054113661
Illinois-Chicago,2019,0.0,-0.31649699173454926
Cincinnati,2019,0.1178450272842214,1.178450272842214
Texas Southern,2019,0.0,-0.9880204914354433
New Hampshire,2019,0.0,-1.1025370224681879
UTSA,2019,0.0,-0.26404462987155863
Middle Tennessee,2019,0.013914411131038515,0.13914411131038515
Liberty,2019,0.0,-0.6996361269069539
James Madison,2019,0.0,-0.7599356051228783
Arkansas-Pine Bluff,2019,0.0,-1.15334059374176
Canisius,2019,0.0,-0.6700671110728026
Fairleigh Dickinson,2019,0.0,-1.2936130399580483
Grambling,2019,0.0,-1.5246990414692774
Oklahoma State,2019,0.2,2.15226404279005
Tulsa,2019,0.09040015799022436,0.9040015799022435
Georgia Tech,2019,0.13204050749913385,1.3204050749913385
Murray State,2019,0.0,-0.5484521847354845
Drake,2019,0.0,-0.2534922916240167
Alabama State,2019,0.0,-1.092709184959175
La Salle,2019,0.03460553512128745,0.3460553512128745
North Carolina A&T,2019,0.0,-1.4874930156252215
Tulane,2019,0.09821731939572617,0.9821731939572617
Mount Saint Mary`s,2019,0.0,-0.9977623587870087
Colgate,2019,0.0,-0.5434272830902319
East Carolina,2019,0.046449540765287435,0.46449540765287434
Tennessee Tech,2019,0.0,-0.5335529303832771
Monmouth,2019,0.0,-0.6564378201977307
Drexel,2019,0.0,-0.4717437029351343
New Mexico,2019,0.02047544639987375,0.20475446399873748
Richmond,2019,0.0,-0.0919877557683789
Michigan,2019,0.17951041133349846,1.7951041133349845
Northwestern,2019,0.1610441201342197,1.610441201342197
Binghamton,2019,0.0,-0.8395199491988505
Western Kentucky,2019,0.037966413511418946,0.37966413511418945
Appalachian State,2019,0.0016858907811105853,0.016858907811105852
Oakland,2019,0.0,-0.18729677744479303
Milwaukee,2019,0.0,-0.2968263926416464
Lamar,2019,0.0,-1.4469289127143405
South Carolina,2019,0.15714390379251458,1.5714390379251457
Pittsburgh,2019,0.11667735444091881,1.166773544409188
Massachusetts,2019,0.006635451215986525,0.06635451215986525
Bryant,2019,0.0,-1.133353236962695
Citadel,2019,0.0,-0.09465683665645035
Winthrop,2019,0.0,-0.6809821987696161
Wake Forest,2019,0.1320318527217434,1.3203185272174338
Saint Francis (PA),2019,0.0,-1.1248059336170753
Seton Hall,2019,0.15975669816575958,1.5975669816575957
Alabama,2019,0.1767080189598131,1.767080189598131
IUPUI,2019,0.0,-0.4231615249499281
Longwood,2019,0.0,-1.0374414651754928
Northern Kentucky,2019,0.0,-0.43788945627305875
Quinnipiac,2019,0.0,-1.339069137738582
Delaware State,2019,0.0,-1.5430329017612143
Loyola Maryland,2019,0.0,-0.48587579855399216
Cornell,2019,0.0,-0.12123486529232451
Furman,2019,0.0,-0.3348270787561999
Hartford,2019,0.0,-0.8294678639037131
Mercer,2019,0.012000939585174163,0.12000939585174163
Texas-Arlington,2019,0.029540589863090595,0.29540589863090594
Purdue,2019,0.2,2.1136839128763567
UNC Asheville,2019,0.0,-0.4513238511919811
Southeastern Louisiana,2019,0.0,-1.114948342292844
Manhattan,2019,0.0,-1.130419320493029
Norfolk State,2019,0.0,-1.3993808289368594
Western Carolina,2019,0.03379733468560179,0.3379733468560179
South Alabama,2019,0.0,-0.4617604255293009
North Alabama,2019,0.0,-0.23643017675610623
Morehead State,2019,0.0,-0.1167283539999377
Utah,2019,0.0978430575471308,0.978430575471308
Central Michigan,2019,0.0,-0.19533785189214212
Loyola Chicago,2019,0.0,-0.11662145209380506
Navy,2019,0.0,-0.3660906329960929
South Florida,2019,0.035755744103671834,0.3575574410367183
North Texas,2019,0.0,-0.7884626517386618
Texas A&M,2019,0.15773969316929715,1.5773969316929712
Baylor,2019,0.167644798228775,1.67644798228775
Army,2019,0.0,-0.7368905467936463
Albany,2019,0.0,-1.0875635347746393
Florida International,2019,0.0,-0.4630017163712171
Auburn,2019,0.19100097822695128,1.9100097822695128
Morgan State,2019,0.0,-1.7532992948431962
Charlotte,2019,0.0,-0.05534793665001241
Memphis,2019,0.10271028042144392,1.0271028042144392
Long Island,2019,0.0,-1.4874516324581641
Prairie View,2019,0.0,-1.259116880813363
Saint Francis NY,2019,0.0,-1.442481761127785
Fresno State,2019,0.0,-0.08490796774543871
Wisconsin,2019,0.2,2.0086843382093074
Butler,2019,0.16075851774100777,1.6075851774100776
Fairfield,2019,0.0,-1.1107002292631518
Miami (Ohio),2019,0.04386574069414838,0.43865740694148375
High Point,2019,0.0,-0.7162954735354918
Nicholls State,2019,0.0,-1.3748756819843198
San Francisco,2019,0.0039030095156170116,0.03903009515617011
Stony Brook,2019,0.0,-1.0491276399158325
Louisville,2019,0.18011385057994855,1.8011385057994853
Lipscomb,2019,0.0,-0.09000896296905411
Bethune-Cookman,2019,0.0,-1.6079536503376228
Wichita State,2019,0.13310531321492514,1.3310531321492514
New Orleans,2019,0.0,-1.281456599697791
Texas Christian,2019,0.17211325339973996,1.7211325339973995
Wright State,2019,0.0,-0.1500244024352123
Massachusetts-Lowell,2019,0.0,-1.1809197168405976
Arizona,2019,0.1123041833408993,1.1230418334089929
George Mason,2019,0.02265935004506986,0.2265935004506986
Savannah State,2019,0.0,-1.283363706274832
Creighton,2019,0.1487690897444565,1.4876908974445648
Virginia Military Institute,2019,0.0,-0.0856207545743774
Vanderbilt,2019,0.1576009587660229,1.576009587660229
Portland,2019,0.0,-0.06083170767603689
Pacific,2019,0.017382156770065594,0.17382156770065593
Missouri,2019,0.17249752602669322,1.724975260266932
Louisiana-Monroe,2019,0.0,-0.20102598987486797
Princeton,2019,0.0,-0.040122626665202644
Iona,2019,0.0,-0.7897057083165954
Duquesne,2019,0.0,-0.05869633449892578
Texas State,2019,0.0,-0.4701513930977964
South Dakota,2019,0.0,-0.5753074768534091
UTEP,2019,0.0,-0.4500760235485926
Southeast Missouri State,2019,0.0,-0.6420920090706983
Southern Utah,2019,0.0,-1.0942816120816983
North Carolina,2019,0.19206817903296738,1.9206817903296738
Minnesota,2019,0.19578752828938736,1.9578752828938735
Northwestern State,2019,0.0,-1.1573495159170415
North Carolina Central,2019,0.0,-1.7030383889516865
Tennessee State,2019,0.0,-0.47283638422742114
Central Connecticut,2019,0.0,-1.098978099961813
Utah State,2019,0.010827333762950928,0.10827333762950928
NJIT,2019,0.0,-0.7073806071727581
Saint Peter`s,2019,0.0,-0.9774324938147975
Holy Cross,2019,0.0,-0.46529840961401603
SIU Edwardsville,2019,0.0,-0.8629108282100052
Northern Illinois,2019,0.019406116513370424,0.19406116513370422
Georgia Southern,2019,0.013319435933945738,0.13319435933945736
Samford,2019,0.0,-0.24520252046373317
Yale,2019,0.0016448524093489556,0.016448524093489555
Kentucky,2019,0.18036093636465414,1.8036093636465413
Weber State,2019,0.0,-1.05995753472888
VCU,2019,0.06308122773198718,0.6308122773198718
Green Bay,2019,0.0,-0.06922041330350162
SMU,2019,0.09400349199360947,0.9400349199360946
Oregon State,2019,0.08706830871637691,0.8706830871637691
Davidson,2019,0.03797145381304462,0.3797145381304462
USC,2019,0.08338278997156655,0.8338278997156654
DePaul,2019,0.08623106926005443,0.8623106926005443
Saint Bonaventure,2019,0.02699675050843191,0.2699675050843191
Washington,2019,0.11922260179488947,1.1922260179488946
California Baptist,2019,0.0,-0.8005105390948358
Western Illinois,2019,0.0,-0.7828037140007085
Northern Iowa,2019,0.00504261887702114,0.0504261887702114
LSU,2019,0.17615544684400886,1.7615544684400886
Iowa,2019,0.16795973332252928,1.6795973332252927
Kansas State,2019,0.1768698095395347,1.768698095395347
Siena,2019,0.0,-0.988746134708397
UC Santa Barbara,2019,0.0,-1.2037690047650955
Florida A&M,2019,0.0,-1.1866753084870818
Chicago State,2019,0.02465714964723406,0.24657149647234058
Grand Canyon,2019,0.0004759192737846128,0.004759192737846128
Dayton,2019,0.0590893922505377,0.590893922505377
College of Charleston,2019,0.0,-0.5097584171353655
Louisiana,2019,0.0,-0.2246021217999031
Southern Mississippi,2019,0.0,-0.3343061947717593
Toledo,2019,0.020695018917017454,0.20695018917017452
UCF,2019,0.11825464750778258,1.1825464750778258
Boise State,2019,0.013570544921335102,0.135705449213351
Abilene Christian,2019,0.0,-1.523707899552298
Oral Roberts,2019,0.0,-0.19146784896593158
Oregon,2019,0.11302311166315591,1.130231116631559
Duke,2019,0.19358660346896442,1.9358660346896441
Washington State,2019,0.04903062130468322,0.49030621304683214
UNC Greensboro,2019,0.0,-0.11219621209077336
Bowling Green,2019,0.009762187306343609,0.09762187306343609
Wofford,2019,0.005600798662708215,0.056007986627082146
Illinois State,2019,0.009414365446795317,0.09414365446795317
Montana State,2019,0.0,-0.9252999900227064
UNLV,2019,0.00020372902098853872,0.002037290209885387
Temple,2019,0.11331179278339601,1.13311792783396
Old Dominion,2019,0.0,-0.0784739441964787
Colorado State,2019,0.01209437037694959,0.12094370376949588
North Dakota,2019,0.0,-0.7906773924612207
Saint John`s,2019,0.10525267409338973,1.0525267409338972
Ohio,2019,0.06267447739601802,0.6267447739601801
Texas Tech,2019,0.16966012006217113,1.696601200621711
Houston,2019,0.1058998043605431,1.058998043605431
Louisiana-Lafayette,2019,0.0,-0.7071646940509476
UNC Wilmington,2019,0.0,-0.28775026004329496
Howard,2019,0.0,-1.5729681480527873
New Mexico State,2019,0.0,-0.5057177372004396
Troy,2019,0.0,-0.08705668991858705
Jacksonville State,2019,0.0,-0.7829080820675032
Towson,2019,0.0,-0.6595949943421301
Eastern Michigan,2019,0.03583900445483588,0.35839004454835877
Tennessee,2019,0.16418491162827997,1.6418491162827995
Cal State Northridge,2019,0.0,-0.6695278567487696
Campbell,2019,0.0,-0.7645026436182624
BYU,2019,0.06240108805133915,0.6240108805133915
Northeastern,2019,0.006783245908700129,0.06783245908700129
Saint Joseph`s,2019,0.05299505975426712,0.5299505975426712
Nevada,2019,0.0554881807248511,0.554881807248511
Bradley,2019,0.0,-0.13543872382187858
Iowa State,2019,0.1791768905367707,1.7917689053677068
Elon,2019,0.0,-0.777666452479186
Florida Atlantic,2019,0.0,-0.39740196268240535
Hofstra,2019,0.0,-0.8101848809599921
San Diego State,2019,0.027427964080973845,0.27427964080973843
Marshall,2019,5.108187698129686e-05,0.0005108187698129686
Hawaii,2019,0.0,-0.8960505194115965
Denver,2019,0.0,-0.4048560476838949
Seattle,2019,0.0,-0.7234764484873256
Cal State Bakersfield,2019,0.0,-0.4873272742210745
Maine,2019,0.0,-0.5424614301710503
UC Irvine,2019,0.0,-0.48175139149586194
UC Riverside,2019,0.0,-0.7918115792879749
Cal State Fullerton,2019,0.0,-0.3181997710043388
Arkansas-Little Rock,2019,0.0,-0.299711435371335
Idaho State,2019,0.0,-0.9147830635950165
Boston University,2019,0.0,-0.7511925645375878
Gonzaga,2019,0.09045738953278296,0.9045738953278295
San Jose State,2019,0.0,-0.06833221330368293
Fort Wayne,2019,0.0,-0.6872995282233315
Georgia,2019,0.1603686782583556,1.603686782583556
Arkansas,2019,0.16049488994070604,1.6049488994070604
Alabama A&M,2019,0.0,-1.1687606563713364
South Dakota State,2019,0.0,-0.736480668958261
Chattanooga,2019,0.0,-0.2201444896185131
Gardner-Webb,2019,0.0,-0.7345119445661239
Robert Morris,2019,0.0,-1.316138806413142
Portland State,2019,0.0,-1.2234699090253527
Texas-Rio Grande Valley,2019,0.0,-0.2829029671197979
Fordham,2019,0.0,-0.45388405755038597
Xavier,2019,0.15175347978888115,1.5175347978888114
Kansas,2019,0.2,2.3384761205910154
Marquette,2019,0.13332254088296452,1.3332254088296451
Rutgers,2019,0.16773880295266594,1.6773880295266592
