"ID","PC1","PC2","PC3","CHI"
1,1.2721678049789,0.365160645959498,-0.769649242499067,0.31
2,-1.70231219473381,-0.19537200501707,-0.604113930786836,0.37
3,-0.375722357309835,1.0237600265717,-0.76705684875991,0.29
4,-0.596473316105037,-1.24816841986864,0.465997052903271,0.33
5,-0.084888498690488,-0.618504109582148,-1.08629718126231,0.27
6,0.335728219875068,1.57566599045827,0.424227983379911,0.33
8,-0.835861423334767,0.420076197493289,0.824834351839605,0.26
9,1.17846306560556,-1.34561209996427,0.0282614554231704,0.3
10,0.546035771824449,0.00801971910501759,0.471495186008526,0.19
