"ID","PC1","PC2","PC3","PC4","CHI"
1,0.773038075808585,-1.33204714779263,0.417652160592381,-0.243836972160079,0.39
2,0.651695334691083,-0.109440053073368,0.267744880325764,1.12660312250538,0.33
3,0.500557748629805,0.231477565961896,0.717596070660031,-0.571469136251584,0.26
4,0.907797180149996,0.154814427754559,-0.500704167803591,-1.49169865566824,0.47
6,-0.897589486517729,0.712080175999494,0.0787148902306201,0.113656841015209,0.32
7,0.568960940723743,0.134908683846871,-1.08472372232139,0.564726934519133,0.36
8,0.162519519591717,1.80895973256994,0.690610950206779,-0.428700049655147,0.45
10,-1.03709471503774,-0.562899722378704,0.411286756636966,0.696503310802003,0.34
