"ID","PC1","PC2","PC3","PC4","CHI"
1,0.660885677875827,-0.255022113855523,-0.735918060431598,0.214126953431574,0.3
2,-0.519733882468607,-0.367901029311514,-0.063347826212729,-1.46247102862904,0.47
4,-1.04901566403331,0.813666909468264,0.46634785798622,-0.216100126633636,0.39
5,-0.645743431497159,0.223447513570359,0.139237224400065,1.29140719728549,0.33
6,1.1025448905344,0.48933483129886,0.520419423953833,0.443837212600327,0.34
7,-1.01251190883855,-0.445048311735217,-1.37405835975774,0.563906750652358,0.4
9,-0.26803426783494,-0.737466171577616,0.549656210621264,0.253105462053148,0.24
10,0.685386979867974,-1.52656277000112,0.762111865673958,-0.733349028288495,0.47
