"ID","PC1","PC2","PC3","PC4","CHI"
1,1.02543495446586,1.02152080085298,-0.751360977675693,0.946667083177253,0.51
2,-0.766972637449056,0.653887515709061,-0.581436994952665,-0.00468470427957805,0.28
3,-0.760220227937722,0.801643855211931,0.127457866114129,1.48644556611215,0.44
4,-0.0165546051215189,-0.638301909579421,0.657944132152147,0.221725403452038,0.31
5,0.596482745991565,0.701687891677138,0.00321936567102721,-0.916955524402914,0.34
6,-0.210749518762138,-0.877694224817093,-0.393820911063261,-0.805842179324985,0.29
7,-0.709048764807147,-1.1600068340571,-0.973989543434744,0.750422866819508,0.43
8,-0.99316919397281,0.52041414803906,0.844355802217388,-0.955934485704376,0.42
10,1.53684998757543,-0.629656162933246,-0.307100079442568,-0.20239081462816,0.4
